Id,UserId,StartTimeInSeconds,DurationInSeconds,DistanceInMeters,Steps,AverageSpeedInMetersPerSecond,AveragePaceInMinutesPerKilometer,TotalElevationGainInMeters,AverageHeartRateInBeatsPerMinute
15960,10570,1684429300,1622,2099.59,3284,1.295,12.870013,19.370155,140
15961,10570,1684431067,363,530.52,870,1.462,11.399909,3.550003,95
15962,10570,1682459799,869,3008.99,2212,3.462,4.814173,10.021828,154
15963,10570,1682542727,5341,17496.62,12948,3.276,5.087505,36.218452,157
15964,10570,1682625449,1119,3012.95,2736,2.693,6.1888843,1.8847046,137
15965,10570,1682626877,1652,7004.02,4334,4.24,3.9308176,5.930183,156
15966,10570,1682630138,544,1505.81,1370,2.766,6.025548,103.75772,143
15967,10570,1682796712,4300,15008.35,10940,3.49,4.7755494,18.011871,167
15968,10570,1683809911,1007,3011.48,2500,2.99,5.574136,,139
15969,10570,1683811074,1527,6002.98,3946,3.93,4.240882,5.634491,153
15970,10570,1683813579,395,1046.9,936,2.648,6.2940583,9.199997,143
15971,10570,1684009064,4185,15011.14,10604,3.587,4.6464086,,161
15972,10570,1682456262,554,2004.76,1420,3.62,4.6040516,6.637963,140
15973,10570,1682457026,2401,7908.18,5214,3.293,5.061241,23.981949,152
15974,10570,1683638601,2400,7441.78,4876,3.1,5.376344,15.093605,152
15975,10570,1683641790,633,2009.57,1606,3.177,5.246039,4.75679,156
15976,10570,1683723837,6168,18284.49,14640,2.964,5.623032,23.31285,158
15977,10,1686915673,3006,8000.71,8404,2.662,6.260957,172.21,156
15978,130,1686917500,1502,3653.31,3854,2.432,6.8530703,7.28,134
15979,470,1686917085,2702,6560.52,7854,2.428,6.8643603,19.68628,156
15980,10570,1684443264,1863,6045.64,4646,3.245,5.136107,13.866829,147
15981,10570,1684765043,12,,,,,,77
15982,10570,1684791540,2135,2676.69,4214,1.254,13.290804,8.819458,131
15983,10570,1685048407,2100,7012.26,5174,3.339,4.9915147,23.778992,153
15984,7820,1686914354,3617,10000,10154,2.765,6.027727,42.259155,139
15985,10570,1685300527,1188,4977.35,3156,4.191,3.9767756,5.197456,179
15988,10570,1686085099,3014,11010.73,7632,3.653,4.56246,,155
15990,10570,1686258304,2547,10004.92,6484,3.928,4.2430415,,167
15994,90,1686918018,3020,6758.07,6656,2.238,7.447126,12.12,151
15995,9850,1686916951,3696,8173.67,10938,2.211,7.5380673,188.60205,151
15997,10590,1682422068,1801,3839.35,4738,2.132,7.8173857,45.77954,142
15998,10590,1684670681,3225,7209.57,8500,2.236,7.4537864,66.42212,98
15999,10590,1685596168,2098,5157.85,5516,2.458,6.7805805,37.86377,143
16000,10590,1686914703,1335,3105.61,3508,2.326,7.1653767,17.745972,147
16002,1230,1686918574,3467,9010.58,9986,2.599,6.412723,24.97,156
16006,7460,1686915792,2019,6007.38,6034,2.976,5.6003585,104.3924,158
16008,4080,1686920444,482,1869.84,1308,3.879,4.29664,,171
16009,4080,1686921133,39,200.23,104,5.084,3.2782583,,138
16010,4080,1686921227,45,230.95,118,5.19,3.2113037,,143
16011,4080,1686921374,38,189.99,106,4.935,3.3772373,,135
16012,4080,1686921477,33,194.46,92,5.893,2.8282142,5.790283,139
16013,4080,1686921566,33,180.69,94,5.537,3.0100534,,142
16014,4080,1686921656,38,201.38,102,5.345,3.118179,5.6955566,141
16015,4080,1686921759,35,193.2,92,5.554,3.0008402,7.9350586,146
16016,4080,1686921851,34,195.88,94,5.739,2.9041066,,142
16017,4080,1686922428,212,721.15,568,3.398,4.9048457,4.5371094,146
16018,140,1686921845,2355,3997.62,4926,1.697,9.821253,20,117
16025,10650,1682594213,1523,4174.65,,2.742,6.078288,26.957125,
16026,10650,1682853564,6178,16011.64,,2.592,6.4300413,32.17685,
16027,10650,1683199078,2503,7033.68,,2.81,5.9311986,10.325104,
16028,10650,1683285381,2901,8033.86,,2.769,6.01902,88.78812,
16029,10650,1683544726,1792,5027.16,,2.806,5.939653,19.203796,
16030,10650,1683631301,2488,7018.98,,2.821,5.9080706,20.231628,
16031,10650,1684149753,2990,8024.73,,2.684,6.209637,22.448515,
16032,10650,1684235666,1737,5026.88,,2.894,5.759042,10.84848,
16033,10650,1685267882,7371,21092.35,,2.862,5.823434,151.9065,
16034,10650,1686309289,1865,5184.57,,2.78,5.9952035,31.984835,
16035,10650,1683026386,2988,8032.01,,2.688,6.200397,10.616638,
16036,10650,1683111001,1720,5034.07,,2.926,5.696058,11.145142,
16037,10650,1683455344,5956,16035.2,,2.692,6.191184,42.96936,
16038,10650,1683804262,2968,8031.63,,2.706,6.1591525,16.882782,
16039,10650,1684763214,2035,6025.47,,2.962,5.626829,6.2200623,
16040,10650,1684840428,2595,7066.71,,2.723,6.1207004,72.73505,
16041,10650,1684926118,1836,5020.64,,2.735,6.0938454,32.404114,
16042,10650,1685100182,1795,5058.88,,2.818,5.91436,21.483305,
16043,10650,1686135663,2233,6124.76,,2.743,6.0760727,41.521576,
16044,10650,1686569486,1362,3961.94,,2.908,5.7313156,11.763519,
16045,10650,1683717389,2237,6014.04,,2.688,6.200397,37.444366,
16046,10650,1685461216,1263,3134.9,,2.483,6.71231,6.2604675,
16047,10650,1686568413,745,2106.5,,2.827,5.895531,,
16048,10650,1682245269,3826,10038.48,,2.624,6.3516254,98.48343,
16049,10650,1682334986,6051,16018.34,,2.647,6.2964363,50.848934,
16050,10650,1682421213,1455,4154.94,,2.855,5.8377113,19.57608,
16051,10650,1682507907,2202,6013.94,,2.732,6.1005363,30.085938,
16052,10650,1681730739,2200,6040.15,,2.745,6.0716453,93.65787,
16053,10650,1681817332,2848,8040.04,,2.823,5.903885,78.15097,
16054,10650,1681989444,3435,9026.57,,2.628,6.341958,19.317657,
16055,10650,1682076488,1765,5019.04,,2.843,5.862352,23.210266,
16056,10650,1685618181,1251,3396.78,,2.714,6.1409974,13.505981,
16057,10650,1685963313,1856,5033.05,,2.712,6.145526,9.576782,
16058,10650,1684322205,1754,5018.92,,2.861,5.8254685,19.802246,
16059,10650,1684408747,2235,6154.22,,2.754,6.051803,67.212524,
16060,10650,1684584923,3227,9021.54,,2.795,5.9630294,13.522827,
16061,310,1686921844,3066,4835.33,6048,1.577,10.56859,11,146
16062,410,1686923285,3295,10648.54,8732,3.231,5.158362,317.02,137
16064,10660,1684145758,2692,7004.36,7678,2.602,6.405329,49.01,153
16065,10660,1684584124,2702,6998.74,7664,2.59,6.4350066,65.86,156
16066,10660,1685095976,2476,7008.11,7338,2.831,5.8872013,49.46,159
16067,10660,1685441405,2554,7004.39,7568,2.743,6.0760727,50.61,153
16068,10660,1685614241,2698,7006.27,7810,2.597,6.4176617,55.49,154
16070,10660,1685959843,2898,7006.12,7986,2.417,6.8956003,64.55,137
16073,10660,1682331501,2932,6998.57,8316,2.387,6.982265,60.64,140
16074,10660,1683022710,3077,7005.1,8400,2.277,7.319573,52.58,152
16076,10660,1684318524,2749,7001.19,7776,2.547,6.5436463,60.81,162
16077,10660,1684687407,2716,6997.11,7640,2.576,6.4699793,49.75,158
16078,10660,1685009344,2807,6998.78,8024,2.493,6.6853857,60.19,153
16080,10660,1685355020,2891,6996.4,7966,2.42,6.887052,52.49,138
16082,10660,1686824282,2705,7010.02,7710,2.592,6.4300413,55.35,149
16083,10660,1681726796,2957,6998.95,8056,2.367,7.0412617,115.52,143
16084,10660,1681813556,2461,6997.86,7236,2.844,5.86029,83.06,152
16085,10660,1684232326,2679,6996.6,7696,2.611,6.38325,61.35,157
16086,10660,1684836493,2697,7010.67,7868,2.599,6.412723,61.14,152
16087,10660,1684922867,2644,7003.19,7750,2.648,6.2940583,40.43,153
16088,10660,1685528013,2587,6998.21,7544,2.706,6.1591525,55.63,153
16089,10660,1686046309,2610,7001.08,7662,2.683,6.2119513,65.98,151
16090,10660,1686582421,2577,7008.74,7428,2.72,6.127451,49.25,157
16095,8110,1686927128,1801,5076.4,5158,2.819,5.912262,25.153564,131
16096,8110,1686930161,2273,8387.27,5728,3.69,4.5167117,37.907593,150
16098,320,1686913102,6114,19008.5,16526,3.109,5.3607807,151.65,150
16102,10060,1686934448,2701,6129.91,7056,2.27,7.342144,30.281807,157
16103,7530,1686937313,2183,7757.56,5430,3.554,4.689552,40,165
16106,7590,1686822317,3266,7812.67,8620,2.392,6.96767,47,142
16107,7590,1686908954,1441,3680.44,4082,2.554,6.525711,10,146
16108,8470,1686939012,1625,5600.21,4692,3.446,4.836525,201.56859,155
16109,10770,1684228170,1062,2200.17,2890,2.071,8.047642,3.555683,102
16110,10770,1684229230,1688,6269.35,4832,3.713,4.4887333,12.255906,152
16111,10770,1684401406,2402,5782.49,6610,2.408,6.921373,12.228016,121
16112,10770,1684486962,1304,2649.86,3332,2.032,8.2021,5.715328,95
16113,10770,1684488453,2113,7013.39,6100,3.319,5.021593,15.265228,152
16114,10770,1684490595,401,804.52,1078,2.005,8.3125515,,140
16115,10770,1686301872,5415,14658.87,14358,2.707,6.156877,43.64574,139
16116,10770,1686389289,4805,13467.3,13406,2.803,5.94601,38.418404,135
16117,10770,1686479024,4132,12109.44,11470,2.931,5.6863413,38.614567,147
16118,10770,1686906672,4427,12007.15,12316,2.712,6.145526,33.80154,132
16119,10770,1683796145,2403,5121.85,6496,2.131,7.821054,11.629509,105
16120,10770,1683882700,1097,2589.27,3022,2.361,7.059156,3.4497757,108
16121,10770,1683883843,2074,7020.06,6036,3.385,4.923683,19.113441,159
16122,10770,1683969676,5243,16026.53,14892,3.057,5.451968,46.641647,157
16123,10770,1684059458,3520,8080.74,9648,2.296,7.2590013,11.2630005,116
16124,10770,1684142271,3708,9134.62,10198,2.463,6.7668157,10.014549,125
16125,10770,1684315207,3643,12018.39,10546,3.299,5.052036,27.778236,154
16126,10770,1684318564,621,1609.03,1702,2.589,6.437492,3.2154272,146
16127,10770,1686129595,4284,11448.52,11844,2.672,6.237525,27.292576,137
16128,10770,1686216026,3082,8025.12,8538,2.604,6.4004097,17.921928,125
16129,10770,1684919828,3008,8561.31,8374,2.846,5.8561726,15.971233,139
16130,10770,1685010649,2440,7263.52,6862,2.977,5.598477,7.075989,140
16131,10770,1685095318,2277,5005.27,6104,2.198,7.5826507,13.621441,107
16132,10770,1685438194,2774,6083.94,7510,2.193,7.599939,17.785568,114
16133,10770,1685525031,2413,6518,6824,2.701,6.1705537,11.769944,127
16134,10770,1685696622,1245,2696.18,3416,2.166,7.6946754,6.389881,103
16135,10770,1685698005,1713,6009.98,5004,3.509,4.749691,17.273338,159
16136,10770,1685956769,3258,7841.71,8808,2.407,6.924248,12.788265,122
16137,10770,1686042741,4371,10783.6,11834,2.467,6.7558436,21.887642,137
16138,10770,1686823735,3002,9559.59,8772,3.184,5.234506,38.473587,145
16139,10770,1684574540,4662,12705.7,13128,2.726,6.113964,26.29339,137
16140,10770,1684747582,2754,6023.67,7510,2.188,7.617306,8.632782,107
16141,10770,1684832765,3497,8652.99,9434,2.474,6.7367287,12.458057,123
16142,10770,1685268202,7088,21063.38,19660,2.972,5.607896,153.5149,164
16143,10770,1685611195,2403,6115.37,6634,2.545,6.5487885,21.71643,121
16144,10770,1685699998,909,2165.48,2470,2.382,6.996921,7.7400208,150
16145,10770,1685784278,4273,12021.65,11814,2.813,5.9248724,28.710522,143
16146,10770,1686562617,3166,8473.03,8886,2.676,6.2282014,15.4212,139
16147,10770,1686647148,4580,12605.6,12704,2.752,6.0562015,23.718744,144
16148,10770,1686734709,4206,9522.21,11398,2.264,7.361602,16.511982,115
16150,9840,1686941847,4424,12000.02,12598,2.712,6.145526,33.945816,167
16151,10840,1682330798,1189,3013.34,3298,2.535,6.5746217,19.895264,127
16152,10840,1682504667,2616,7252.83,7512,2.773,6.010338,81.58569,141
16153,10840,1683108676,2939,8017.16,8028,2.728,6.109482,67.039795,146
16155,10840,1683470854,5301,15054.92,14376,2.84,5.868545,101.39404,158
16157,10840,1683978221,6661,18010.53,18376,2.704,6.163708,172.49437,149
16158,10840,1684145398,778,2002.18,2100,2.575,6.4724917,13.513672,128
16160,10840,1684594343,5108,15015.78,14084,2.94,5.6689343,92.56641,161
16161,10840,1682332176,1956,7013.65,5638,3.587,4.6464086,47.097656,155
16162,10840,1682462127,2339,6014.93,6214,2.572,6.4800415,13.935059,129
16163,10840,1682503568,788,2005.72,2150,2.546,6.5462165,11.512695,126
16164,10840,1682678242,1989,6113.24,5622,3.074,5.421818,41.30713,153
16165,10840,1683326605,771,2010.16,2112,2.607,6.3930445,2.1862793,129
16166,10840,1683627377,406,1007.27,1090,2.48,6.7204304,6.8554688,125
16167,10840,1683627902,3168,10019.73,8704,3.163,5.269259,65.88989,159
16168,10840,1684146331,2066,7028.68,5780,3.402,4.8990793,49.49878,159
16170,10840,1686132095,4740,14012.54,13314,2.956,5.6382494,135,155
16172,10840,1682853462,2752,9748.34,7544,3.543,4.704111,56.76264,167
16173,10840,1683194917,1034,2186.02,2784,2.113,7.8876796,17.51587,119
16175,10840,1683327489,2072,6269.42,5632,3.025,5.5096416,12.3186035,159
16176,10840,1683712952,5180,15023.53,14322,2.9,5.7471266,139.3877,152
16177,10840,1686219001,96,221.55,248,2.298,7.252683,183.61351,102
16179,10840,1686222178,1039,3151.7,2812,3.035,5.491488,21.734863,147
16181,10840,1683196909,572,2071.28,1598,3.621,4.60278,15.705566,133
16182,10840,1683586302,745,2109.9,1992,2.832,5.8851223,56.83618,133
16183,10840,1683588804,1229,3007.7,3168,2.447,6.811061,8.193848,148
16186,10840,1685400961,358,1012.77,956,2.83,5.8892817,3.1193848,119
16188,10840,1686736702,4817,13078.86,13630,2.715,6.138736,121.43555,147
16190,10840,1686911124,2486,8016.92,6972,3.225,5.1679587,77.0437,160
16191,10840,1681725941,779,2008.11,2120,2.577,6.4674687,12.630615,127
16192,10840,1681726736,3107,10017.59,8388,3.225,5.1679587,60.231445,161
16193,10840,1684752187,2176,5201.72,5920,2.39,6.9735003,37.910645,140
16194,10840,1685401355,2948,10012.08,7902,3.397,4.9062896,71.24585,155
16196,10840,1685613810,4449,12050.12,12242,2.708,6.154604,25.386963,139
16197,10840,1686305330,824,2018.13,2226,2.45,6.802721,36.133057,129
16198,10840,1686306204,2579,8012.41,7224,3.107,5.364231,60.482178,160
16199,10840,1686398029,5812,17025.28,16210,2.929,5.6902246,131.63904,151
16201,10840,1682272300,4060,12018.4,11064,2.96,5.6306305,89.5243,157
16202,10840,1683886063,383,1022.04,1110,2.67,6.242197,5.125244,120
16203,10840,1683886631,2959,10016.66,8372,3.385,4.923683,62.811523,154
16205,10840,1684405826,4293,12032.39,11902,2.803,5.94601,118.64453,152
16206,10840,1684922523,4672,14019.36,13110,3.001,5.5537047,123.744514,149
16207,10840,1685136866,3187,10018.3,9064,3.144,5.3011026,81.303955,157
16208,10840,1686650345,607,1521.91,1670,2.509,6.642752,6.7683105,125
16209,10840,1686651081,2825,10021.62,7998,3.547,4.6988063,64.026855,162
16210,10840,1686910214,823,2004.33,2300,2.435,6.8446274,24.595703,123
16211,10840,1681810992,832,2054.21,2302,2.469,6.750371,8.131348,126
16212,10840,1681812020,3052,9183.93,8196,3.009,5.5389385,43.278564,159
16213,10840,1681815400,430,1018.96,1138,2.37,7.032349,6.724121,132
16214,10840,1681897388,5598,15386.66,15698,2.749,6.0628104,148.4607,139
16215,10840,1682071626,873,2043.61,2396,2.34,7.122507,12.5876465,121
16217,10840,1685700326,455,1147.95,1232,2.523,6.605892,3.9050293,122
16218,10840,1685700862,2825,10015.63,7988,3.545,4.7014575,65.648926,156
16219,10840,1685959813,826,2108.47,2306,2.551,6.5333853,10.509033,116
16220,10840,1685960657,2254,7013.3,6378,3.111,5.357334,66.07886,158
16221,10840,1682073146,2383,8012,6746,3.362,4.957367,48.57617,163
16227,10040,1686950735,1534,4695,4356,3.06,5.4466233,16.799744,127
16228,10040,1686952520,1541,6072.33,4574,3.941,4.229045,21.310791,154
16229,10040,1686954202,603,1584.29,1726,2.627,6.3443723,17.484253,137
16230,9100,1686949765,3362,8399.81,8704,2.499,6.669334,206.20172,131
16231,10920,1682553021,57,298.88,168,5.201,3.2045116,,115
16232,10920,1682553431,157,798.31,466,5.08,3.28084,1.2268295,125
16233,10920,1684237853,234,698.06,668,2.982,5.58909,5.4744105,163
16234,10920,1684238300,753,2537.46,1696,3.37,4.9455986,5.861965,165
16235,10920,1685184502,3558,15020.98,10498,4.221,3.9485111,11.6355715,142
16236,10920,1685351843,2855,11034.05,8380,3.865,4.3122034,15.613956,146
16237,10920,1685533969,2335,8486.13,6690,3.635,4.585053,18.513365,159
16238,10920,1686091885,3664,14016.93,10636,3.826,4.3561597,45.860973,138
16239,10920,1686260797,5283,20019.18,15308,3.789,4.398698,48.68367,166
16240,10920,1686388494,6145,22028.88,17792,3.585,4.6490006,158.88486,152
16241,10920,1681896054,4836,16781.15,13918,3.47,4.803074,25.334953,145
16242,10920,1682552770,121,598.71,352,4.932,3.3792915,,129
16243,10920,1683477256,1129,12124.16,66,10.735,1.552554,221.90317,62
16244,10920,1683666511,731,2225.41,2056,3.045,5.473454,,138
16245,10920,1684237356,66,282.35,146,4.262,3.910527,,149
16246,10920,1684237735,18,79.44,56,4.395,3.7921882,,147
16247,10920,1684964930,2013,8016.61,5872,3.982,4.185501,28.645702,143
16248,10920,1686910504,854,3050.33,2432,3.572,4.66592,,135
16249,10920,1686911483,4335,17346.23,12572,4.001,4.1656256,39.627342,158
16250,10920,1684142403,2588,8455.81,7440,3.267,5.1015205,9.789329,138
16251,10920,1684236100,1147,3372.29,3252,2.94,5.6689343,9.032524,156
16252,10920,1684411461,75,404.42,232,5.366,3.1059756,,121
16253,10920,1684411798,301,1500.05,904,4.988,3.3413525,0.92442656,128
16254,10920,1684670783,1108,5437.89,3314,4.908,3.3958166,1.384362,154
16255,10920,1684876721,2406,7419.37,6698,3.084,5.404237,14.2250805,152
16256,10920,1685620382,2792,8640.33,7980,3.095,5.3850293,14.180428,135
16257,10920,1685697599,2729,10024.91,7956,3.673,4.5376167,14.286388,153
16258,10920,1685827751,1041,5016.54,3148,4.82,3.4578145,5.2468967,140
16259,10920,1686006330,3181,12017.74,9112,3.778,4.411505,37.196598,143
16260,10920,1682553937,59,301.11,158,5.132,3.2475967,,117
16261,10920,1682631626,3326,10009.99,9416,3.01,5.537099,26.522964,153
16262,10920,1682762450,4003,16636,11620,4.156,4.0102663,58.937748,163
16263,10920,1683104980,2641,10018.37,7622,3.793,4.394059,25.298445,145
16264,10920,1684410904,72,386.8,216,5.375,3.1007752,,117
16265,10920,1684411012,77,407.43,218,5.268,3.1637561,,132
16266,10920,1684411147,78,383.67,238,4.939,3.374502,,137
16267,10920,1684411290,78,394.34,238,5.074,3.2847197,,135
16268,10920,1686649679,1349,5016.1,3792,3.718,4.482697,6.8223195,136
16269,10920,1686733186,6281,23012.92,18284,3.664,4.5487623,40.092594,151
16270,10920,1682552468,164,829.82,484,5.07,3.2873108,1.32833,117
16271,10920,1682553713,111,605.18,332,5.444,3.0614746,5.9212894,122
16272,10920,1683026847,1570,5834.01,4006,3.716,4.4851093,7.2168636,141
16273,10920,1683667292,1670,5632.66,3938,3.372,4.942665,28.980757,140
16274,10920,1684237674,22,89.86,44,4.154,4.012197,,160
16275,10920,1684323434,2422,9461.46,7064,3.907,4.2658477,13.348511,152
16276,10920,1684410336,178,854.37,516,4.787,3.4816515,2.629858,127
16277,10920,1684410529,77,412.72,214,5.37,3.1036625,,130
16278,10920,1684410636,79,399.75,230,5.076,3.283425,,125
16279,10920,1686561038,3407,13015.26,9898,3.82,4.363002,11.860274,152
16280,10920,1682457508,2588,10010.64,7238,3.868,4.308859,12.619408,150
16281,10920,1682551492,104,348.25,284,3.338,4.9930096,,116
16282,10920,1682551636,165,807.41,488,4.896,3.4041395,4.208496,133
16283,10920,1682551953,120,621.32,356,5.192,3.2100668,,124
16284,10920,1682552195,55,304.72,154,5.568,2.9932952,,119
16285,10920,1684237451,36,165.84,104,4.558,3.6565742,,164
16286,10920,1684237517,19,84.73,40,4.521,3.6865003,,170
16287,10920,1684237568,21,82.56,64,4.025,4.1407866,,160
16288,10920,1684237618,21,93.48,60,4.44,3.7537537,,160
16289,10920,1685135996,2592,10037.83,7276,3.873,4.3032966,18.657127,158
16290,2900,1686825649,2104,6114.47,5728,2.907,5.7332873,75.864044,135
16294,1200,1686940128,3429,8252.85,7670,2.406,6.927127,70,157
16295,1410,1686958478,2174,7336.87,6058,3.375,4.9382715,111.69,123
16299,8440,1686957616,439,1199.22,1242,2.733,6.0983047,1.2173157,137
16300,8440,1686959036,2648,8130.63,6192,3.07,5.4288816,5.955658,178
16301,8720,1686958257,2403,7242.15,6978,3.014,5.52975,29.049463,167
16303,4720,1686962617,1844,5175.91,5174,2.807,5.937537,473.75586,146
16306,11100,1682856795,6557,20276.45,,3.0923364,5.389668,244,
16307,11100,1682946860,2619,10045.37,,3.8355746,4.3452854,44,
16308,11100,1683468506,2397,10611.84,,4.427134,3.764663,37,
